Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Southern Mississippi,13,3,.813,29,7,.806,72.1,63.3,6.8,-0.1,*Overall W-L adjusted to 0-7
1,Louisiana Tech,13,3,.813,29,8,.784,81.0,66.5,12.4,-1.2,Reg. Season Champion
1,Middle Tennessee,13,3,.813,24,9,.727,70.9,62.6,4.8,-0.8,Reg. Season Champion
1,Tulsa,13,3,.813,21,13,.618,72.7,67.6,6.2,1.2,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
5,Texas-El Paso,12,4,.750,23,11,.676,69.0,63.3,4.4,0.0,
6,Old Dominion,9,7,.563,18,18,.500,64.2,64.5,-1.1,-0.8,
7,Tulane,8,8,.500,17,17,.500,63.6,69.3,-7.9,-1.7,
8,Alabama-Birmingham,7,9,.438,18,13,.581,73.1,70.3,0.8,-0.8,
8,Charlotte,7,9,.438,17,14,.548,71.5,71.6,-0.7,-0.5,
8,Florida International,7,9,.438,15,16,.484,68.6,70.0,-5.4,-1.6,
11,North Texas,6,10,.375,16,16,.500,69.6,72.3,-4.7,-1.5,
12,East Carolina,5,11,.313,17,17,.500,72.9,70.9,-4.1,-2.4,
12,Florida Atlantic,5,11,.313,10,22,.313,66.3,68.5,-5.1,-0.4,
14,Marshall,4,12,.250,11,22,.333,72.3,72.0,-4.4,-1.3,
14,Texas-San Antonio,4,12,.250,8,22,.267,68.9,76.8,-11.1,-1.0,
16,Rice,2,14,.125,7,23,.233,61.8,69.4,-9.4,-0.4,
