Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Liberty,17,3,.850,25,7,.781,78.2,70.4,2.5,-1.6,Reg. Season Champion
2,Sam Houston,13,7,.650,22,11,.667,82.2,74.2,3.6,-0.4,
3,Louisiana Tech,11,9,.550,20,14,.588,69.9,65.0,-2.9,-3.0,
3,Western Kentucky,11,9,.550,18,14,.563,79.3,76.1,0.5,-0.5,
3,Middle Tennessee,11,9,.550,17,15,.531,75.4,72.8,0.2,1.4,
6,Kennesaw State,10,10,.500,21,13,.618,83.4,76.1,0.1,-2.0,NCAA Tournament; Conf. Tournament Champion
6,Jacksonville State,10,10,.500,15,17,.469,72.7,68.4,-3.5,-2.8,
8,New Mexico State,8,12,.400,16,16,.500,75.1,72.0,-1.3,-1.4,
8,Missouri State,8,12,.400,16,18,.471,75.0,73.6,-2.7,-1.4,
8,Florida International,8,12,.400,15,17,.469,80.6,77.9,-1.8,-0.5,
11,UTEP,7,13,.350,11,20,.355,69.3,72.4,-6.7,-0.4,
12,Delaware,6,14,.300,10,21,.323,67.7,74.0,-8.6,-2.4,
