Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Washington,15,3,.833,27,9,.750,69.8,64.8,12.0,7.0,NCAA Tournament; Reg. Season Champion
2,Arizona State,12,6,.667,23,11,.676,77.6,73.4,10.3,6.0,NCAA Tournament
3,Utah,11,7,.611,17,14,.548,75.6,74.5,6.1,5.1,
4,Oregon,10,8,.556,25,13,.658,70.0,62.2,14.0,6.1,NCAA Tournament; Conf. Tournament Champion
4,Colorado,10,8,.556,23,13,.639,73.6,67.5,9.7,3.6,
4,Oregon State,10,8,.556,18,13,.581,73.4,69.8,7.8,4.3,
7,UCLA,9,9,.500,17,16,.515,78.2,77.8,7.2,6.8,
8,Arizona,8,10,.444,17,15,.531,70.9,68.9,8.3,6.3,
8,Southern California,8,10,.444,16,17,.485,76.3,73.0,8.2,5.0,
8,Stanford,8,10,.444,15,16,.484,72.7,71.8,6.0,5.1,
11,Washington State,4,14,.222,11,21,.344,74.8,78.7,-1.7,2.2,
12,University of California,3,15,.167,8,23,.258,68.4,77.0,-3.2,5.4,
