Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Bethune-Cookman,12,4,.750,18,14,.563,81.9,79.5,-12.2,-12.5,Reg. Season Champion
1,Savannah State,12,4,.750,15,17,.469,86.1,93.5,-15.4,-5.1,Reg. Season Champion; *Overall W-L adjusted to 5-17
3,Hampton,11,4,.733,18,16,.529,79.5,76.6,-8.8,-9.6,Reg. Season Champion
4,North Carolina A&T,11,5,.688,20,15,.571,74.9,74.4,-12.6,-11.2,
4,Norfolk State,11,5,.688,14,19,.424,72.7,73.2,-13.0,-10.2,
6,North Carolina Central,9,7,.563,19,16,.543,72.0,69.3,-13.2,-12.3,NCAA Tournament; Conf. Tournament Champion
7,Morgan State,7,8,.467,13,18,.419,73.3,75.4,-15.7,-12.0,
8,Howard,7,9,.438,10,23,.303,74.2,80.4,-17.3,-9.7,
8,Florida A&M,7,9,.438,9,25,.265,68.9,78.9,-19.2,-8.3,
10,South Carolina State,6,10,.375,10,22,.313,73.6,83.1,-20.2,-8.8,
11,Coppin State,5,11,.313,5,27,.156,60.8,74.5,-21.0,-7.2,
12,Maryland-Eastern Shore,3,13,.188,7,25,.219,62.3,77.3,-24.6,-7.6,
13,Delaware State,2,14,.125,4,28,.125,63.6,76.8,-24.6,-9.3,
