Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,North Carolina Central,13,3,.813,25,9,.735,74.8,63.5,-3.2,-12.1,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Norfolk State,12,4,.750,17,17,.500,69.8,71.5,-12.1,-8.6,
3,Morgan State,11,5,.688,14,16,.467,67.5,70.7,-15.0,-11.2,
3,Hampton,11,5,.688,14,17,.452,69.3,71.6,-13.2,-9.9,
5,Savannah State,10,6,.625,13,16,.448,85.7,91.9,-16.0,-8.4,
6,Maryland-Eastern Shore,9,7,.563,14,20,.412,71.3,76.0,-13.8,-7.6,
7,South Carolina State,7,9,.438,11,20,.355,69.9,80.2,-18.4,-6.6,
7,Delaware State,7,9,.438,10,22,.313,68.3,75.0,-18.8,-9.4,
7,Coppin State,7,9,.438,8,24,.250,66.2,78.8,-21.5,-8.0,
10,Bethune-Cookman,6,10,.375,10,22,.313,71.1,77.8,-19.4,-11.2,
11,Howard,5,11,.313,10,24,.294,63.6,71.6,-17.0,-8.0,
11,Florida A&M,5,11,.313,7,23,.233,71.8,78.8,-20.9,-11.8,
13,North Carolina A&T,1,15,.063,3,29,.094,64.3,76.1,-23.1,-9.6,
