Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Xavier,15,3,.833,29,6,.829,84.4,74.7,19.1,9.4,NCAA Tournament; Reg. Season Champion
2,Villanova,14,4,.778,36,4,.900,86.6,70.2,26.6,10.2,NCAA Tournament; Conf. Tournament Champion; NCAA FF; NCAA Champion
3,Seton Hall,10,8,.556,22,12,.647,79.4,73.9,15.7,10.1,NCAA Tournament
3,Creighton,10,8,.556,21,12,.636,83.5,74.1,16.4,8.1,NCAA Tournament
3,Providence,10,8,.556,21,14,.600,73.6,72.7,11.1,10.2,NCAA Tournament
6,Butler,9,9,.500,21,14,.600,78.9,72.6,16.9,10.6,NCAA Tournament
6,Marquette,9,9,.500,21,14,.600,81.3,78.5,12.5,9.7,
8,Georgetown,5,13,.278,15,15,.500,78.3,76.5,7.2,5.3,
9,St. John's (NY),4,14,.222,16,17,.485,73.1,72.6,10.3,10.7,
9,DePaul,4,14,.222,11,20,.355,71.9,73.8,6.5,8.5,
