Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Villanova,15,3,.833,32,4,.889,77.2,62.7,23.8,9.3,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Butler,12,6,.667,25,9,.735,76.3,68.9,17.7,10.2,NCAA Tournament
3,Creighton,10,8,.556,25,10,.714,81.8,72.8,17.3,8.9,NCAA Tournament
3,Seton Hall,10,8,.556,21,12,.636,73.2,70.4,12.1,9.3,NCAA Tournament
3,Providence,10,8,.556,20,13,.606,70.3,66.9,11.2,7.8,NCAA Tournament
3,Marquette,10,8,.556,19,13,.594,82.2,75.6,15.3,8.6,NCAA Tournament
7,Xavier,9,9,.500,24,14,.632,74.6,71.3,14.8,11.5,NCAA Tournament
8,St. John's (NY),7,11,.389,14,19,.424,76.8,78.7,6.5,8.4,
9,Georgetown,5,13,.278,14,18,.438,74.0,72.2,11.2,9.3,
10,DePaul,2,16,.111,9,23,.281,68.9,74.6,2.1,7.8,
