Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Creighton,13,5,.722,24,7,.774,78.3,69.7,17.2,9.6,Reg. Season Champion
1,Villanova,13,5,.722,24,7,.774,73.2,66.4,16.8,10.0,Reg. Season Champion
1,Seton Hall,13,5,.722,21,9,.700,74.7,67.9,16.8,10.0,Reg. Season Champion
4,Providence,12,6,.667,19,12,.613,71.4,66.2,13.5,8.2,
5,Butler,10,8,.556,22,9,.710,68.5,62.1,15.6,9.1,
6,Marquette,8,10,.444,18,12,.600,77.8,71.6,15.4,9.3,
6,Xavier,8,10,.444,19,13,.594,70.7,67.6,12.6,9.5,
8,St. John's (NY),5,13,.278,17,15,.531,74.6,71.6,10.7,7.7,
8,Georgetown,5,13,.278,15,17,.469,74.7,73.9,10.4,9.6,
10,DePaul,3,15,.167,16,16,.500,70.7,71.1,7.6,8.9,
