Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,North Carolina,14,2,.875,32,6,.842,81.3,67.1,21.3,7.1,NCAA Tournament; Reg. Season Champion
2,Duke,13,3,.813,27,7,.794,77.3,68.6,17.0,8.4,NCAA Tournament
3,Florida State,12,4,.750,25,10,.714,69.8,62.9,14.5,7.6,NCAA Tournament; Conf. Tournament Champion
4,Virginia,9,7,.563,22,10,.688,62.5,54.2,12.5,4.2,NCAA Tournament
4,North Carolina State,9,7,.563,24,13,.649,72.9,67.6,12.1,6.8,NCAA Tournament
4,Miami (FL),9,7,.563,20,13,.606,70.7,66.1,10.7,6.2,
7,Clemson,8,8,.500,16,15,.516,64.5,60.6,7.3,3.4,
8,Maryland,6,10,.375,17,15,.531,68.7,70.7,4.0,6.0,
9,Virginia Tech,4,12,.250,16,17,.485,65.1,62.3,8.9,6.2,
9,Wake Forest,4,12,.250,13,18,.419,65.5,70.4,-0.8,4.2,
9,Georgia Tech,4,12,.250,11,20,.355,60.2,62.6,1.7,4.1,
9,Boston College,4,12,.250,9,22,.290,59.1,68.5,-4.5,4.9,
