Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Kansas,14,2,.875,35,3,.921,81.2,64.7,24.1,7.6,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Texas,13,3,.813,28,8,.778,75.0,62.2,20.8,8.0,NCAA Tournament
3,Texas A&M,10,6,.625,24,9,.727,68.3,60.9,12.6,5.9,NCAA Tournament
3,Kansas State,10,6,.625,23,11,.676,72.9,66.1,14.6,8.4,NCAA Tournament
5,Missouri,8,8,.500,23,11,.676,80.8,71.6,14.8,6.5,NCAA Tournament
5,Colorado,8,8,.500,24,14,.632,79.6,73.3,11.4,5.6,
7,Nebraska,7,9,.438,19,13,.594,66.4,60.5,10.5,4.7,
7,Baylor,7,9,.438,18,13,.581,69.5,64.0,10.0,4.8,
9,Oklahoma State,6,10,.375,20,14,.588,68.2,66.6,8.5,6.9,
10,Oklahoma,5,11,.313,14,18,.438,66.0,68.7,3.7,6.4,
10,Texas Tech,5,11,.313,13,19,.406,73.2,75.3,4.0,6.2,
12,Iowa State,3,13,.188,16,16,.500,74.8,70.5,8.9,4.5,
