Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Kansas,16,2,.889,31,5,.861,83.2,71.9,23.5,12.2,NCAA Tournament; Reg. Season Champion
2,Baylor,12,6,.667,27,8,.771,72.9,63.7,19.8,11.9,NCAA Tournament
2,West Virginia,12,6,.667,28,9,.757,81.5,66.7,24.5,9.7,NCAA Tournament
2,Iowa State,12,6,.667,24,11,.686,80.8,72.3,20.5,11.9,NCAA Tournament; Conf. Tournament Champion
5,Oklahoma State,9,9,.500,20,13,.606,85.7,78.5,19.2,12.2,NCAA Tournament
6,Kansas State,8,10,.444,21,14,.600,72.1,67.8,14.8,10.5,NCAA Tournament
7,Texas Christian,6,12,.333,24,15,.615,74.7,69.7,15.6,11.0,
7,Texas Tech,6,12,.333,18,14,.563,73.3,67.1,14.1,7.9,
9,Oklahoma,5,13,.278,11,20,.355,73.0,74.2,11.4,12.6,
10,Texas,4,14,.222,11,22,.333,67.1,68.9,11.0,12.7,
