Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Iowa State,13,3,.813,25,6,.806,79.1,68.2,15.9,4.9,NCAA Tournament; Reg. Season Champion
2,Kansas,12,4,.750,26,7,.788,82.0,69.3,20.2,9.0,NCAA Tournament
3,Oklahoma,12,4,.750,26,7,.788,74.4,64.3,15.5,5.5,NCAA Tournament; Conf. Tournament Champion
4,Texas,12,4,.750,25,9,.735,70.5,65.0,14.2,8.9,NCAA Tournament
5,Oklahoma State,10,6,.625,20,10,.667,71.0,64.5,10.8,4.7,NCAA Tournament
6,Missouri,9,7,.563,20,13,.606,75.5,72.8,10.8,9.2,NCAA Tournament
7,Nebraska,7,9,.438,14,16,.467,71.1,69.5,7.9,7.3,
8,Baylor,6,10,.375,19,12,.613,71.3,64.5,7.4,2.6,
9,Colorado,5,11,.313,15,15,.500,80.6,75.0,11.1,5.7,
10,Kansas State,4,12,.250,11,18,.379,63.6,68.0,4.0,8.4,
11,Texas A&M,3,13,.188,10,20,.333,69.4,76.6,-2.2,6.0,
12,Texas Tech,3,13,.188,9,19,.321,68.5,73.9,0.1,5.5,
