Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Arizona,16,2,.889,32,2,.941,86.1,68.8,29.9,12.6,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Houston,14,4,.778,28,6,.824,77.1,62.9,26.2,11.9,NCAA Tournament
3,Iowa State,12,6,.667,27,7,.794,81.8,65.1,27.2,10.5,NCAA Tournament
3,Kansas,12,6,.667,23,10,.697,75.6,69.4,21.1,14.9,NCAA Tournament
3,Texas Tech,12,6,.667,22,10,.688,80.4,72.6,21.9,14.2,NCAA Tournament
6,Texas Christian,11,7,.611,22,11,.667,78.3,72.1,15.7,9.5,NCAA Tournament
7,Brigham Young,9,9,.500,23,11,.676,83.9,75.3,21.0,12.5,NCAA Tournament
7,UCF,9,9,.500,21,11,.656,81.0,78.5,13.3,10.8,NCAA Tournament
7,West Virginia,9,9,.500,18,14,.563,69.2,64.8,12.8,8.4,
7,Cincinnati,9,9,.500,18,15,.545,73.1,67.6,15.5,10.0,
11,Colorado,7,11,.389,17,15,.531,80.0,79.4,10.9,10.4,
11,Arizona State,7,11,.389,17,16,.515,76.3,78.3,10.8,12.8,
13,Oklahoma State,6,12,.333,19,14,.576,84.3,82.9,11.9,10.6,
13,Baylor,6,12,.333,16,16,.500,82.6,77.2,15.3,11.8,
15,Kansas State,3,15,.167,12,20,.375,79.6,81.8,8.6,10.9,
16,Utah,2,16,.111,10,22,.313,74.3,79.1,6.2,10.9,
