Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Houston,15,3,.833,30,4,.882,73.0,57.0,26.2,10.2,NCAA Tournament; Reg. Season Champion
2,Iowa State,13,5,.722,27,7,.794,75.6,61.3,22.9,8.7,NCAA Tournament; Conf. Tournament Champion
3,Baylor,11,7,.611,23,10,.697,80.5,71.2,20.1,11.3,NCAA Tournament
3,Texas Tech,11,7,.611,23,10,.697,75.6,69.3,15.9,9.6,NCAA Tournament
5,Brigham Young,10,8,.556,23,10,.697,81.8,69.9,20.3,8.3,NCAA Tournament
5,Kansas,10,8,.556,22,10,.688,75.3,68.7,17.5,11.6,NCAA Tournament
7,TCU,9,9,.500,21,12,.636,79.2,71.2,15.6,7.6,NCAA Tournament
7,Texas,9,9,.500,20,12,.625,76.5,69.9,15.9,9.3,NCAA Tournament
9,Oklahoma,8,10,.444,20,12,.625,75.4,68.8,15.1,8.5,
9,Kansas State,8,10,.444,19,15,.559,72.2,71.1,11.5,10.4,
11,Cincinnati,7,11,.389,20,14,.588,74.6,67.9,15.5,8.7,
11,UCF,7,11,.389,17,16,.515,71.7,67.9,12.4,8.6,
13,Oklahoma State,4,14,.222,12,20,.375,71.0,72.7,6.7,8.4,
13,West Virginia,4,14,.222,9,23,.281,69.8,76.8,4.1,11.1,
