Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Kansas,15,1,.938,33,3,.917,81.6,64.2,24.7,8.2,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Kansas State,11,5,.688,29,8,.784,79.7,69.8,19.9,10.3,NCAA Tournament
3,Baylor,11,5,.688,28,8,.778,77.0,65.6,18.0,8.0,NCAA Tournament
4,Texas A&M,11,5,.688,24,10,.706,71.4,64.5,15.2,9.8,NCAA Tournament
5,Missouri,10,6,.625,23,11,.676,77.3,66.2,17.4,6.4,NCAA Tournament
6,Texas,9,7,.563,24,10,.706,81.2,70.0,18.6,7.4,NCAA Tournament
7,Oklahoma State,9,7,.563,22,11,.667,73.8,68.0,12.3,7.0,NCAA Tournament
8,Colorado,6,10,.375,15,16,.484,74.6,74.2,7.0,7.7,
9,Texas Tech,4,12,.250,19,16,.543,76.7,76.1,8.0,8.5,
10,Oklahoma,4,12,.250,13,18,.419,72.1,73.6,6.2,7.8,*Overall W-L adjusted to 0-18
11,Iowa State,4,12,.250,15,17,.469,70.3,67.9,9.6,8.4,
12,Nebraska,2,14,.125,15,18,.455,66.5,65.7,6.6,6.7,
