Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Kansas,17,1,.944,28,3,.903,74.6,60.7,25.0,11.6,Reg. Season Champion
2,Baylor,15,3,.833,26,4,.867,71.1,60.1,20.1,9.1,
3,West Virginia,9,9,.500,21,10,.677,70.3,62.4,18.5,10.6,
3,Oklahoma,9,9,.500,19,12,.613,70.2,67.4,13.5,10.6,
3,Texas,9,9,.500,19,12,.613,64.2,63.3,10.5,9.6,
3,Texas Tech,9,9,.500,18,13,.581,71.9,63.5,16.8,8.4,
7,Oklahoma State,7,11,.389,18,14,.563,67.6,66.1,12.0,10.5,
7,Texas Christian,7,11,.389,16,16,.500,65.4,65.0,9.9,10.1,
9,Iowa State,5,13,.278,12,20,.375,72.0,73.0,9.1,10.1,
10,Kansas State,3,15,.167,11,21,.344,64.2,65.0,8.7,9.5,
