Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Texas A&M,13,5,.722,28,9,.757,76.4,66.4,18.5,8.5,NCAA Tournament; Reg. Season Champion
1,Kentucky,13,5,.722,27,9,.750,79.5,68.1,20.2,8.8,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
3,South Carolina,11,7,.611,25,9,.735,76.0,69.3,12.0,5.8,
3,Louisiana State,11,7,.611,19,14,.576,78.8,77.1,8.8,7.0,
3,Vanderbilt,11,7,.611,19,14,.576,75.9,67.4,17.2,8.7,NCAA Tournament
6,Mississippi,10,8,.556,20,12,.625,75.2,72.1,7.9,4.8,
6,Georgia,10,8,.556,20,14,.588,70.6,69.7,9.4,8.5,
8,Florida,9,9,.500,21,15,.583,74.4,68.9,14.7,9.2,
8,Arkansas,9,9,.500,16,16,.500,78.2,74.7,10.2,6.8,
10,Alabama,8,10,.444,18,15,.545,66.5,67.9,7.1,8.6,
11,Mississippi State,7,11,.389,14,17,.452,74.9,72.8,8.2,6.0,
12,Tennessee,6,12,.333,15,19,.441,75.1,75.2,7.8,7.9,
13,Auburn,5,13,.278,11,20,.355,70.7,78.1,0.1,7.5,
14,Missouri,3,15,.167,10,21,.323,68.6,73.0,2.5,6.9,
