Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Wichita State,18,0,1.000,35,1,.972,75.2,59.5,16.7,1.7,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Indiana State,12,6,.667,23,11,.676,71.1,68.5,3.3,1.2,
3,Northern Iowa,10,8,.556,16,15,.516,72.8,69.3,5.3,2.9,
4,Missouri State,9,9,.500,20,13,.606,68.5,68.2,0.8,1.2,
4,Illinois State,9,9,.500,18,16,.529,68.3,68.5,1.1,1.8,
4,Southern Illinois,9,9,.500,14,19,.424,66.9,66.9,-0.5,0.2,
7,Bradley,7,11,.389,12,20,.375,63.6,66.0,-2.7,-0.3,
8,Drake,6,12,.333,15,16,.484,68.3,68.2,-0.8,1.0,
8,Evansville,6,12,.333,14,19,.424,69.4,72.2,-3.1,1.2,
10,Loyola (IL),4,14,.222,10,22,.313,65.8,68.7,-4.8,-1.1,
