Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Southern Illinois,14,4,.778,28,8,.778,75.5,67.4,9.8,1.7,NCAA Tournament; Reg. Season Champion
1,Creighton,14,4,.778,23,9,.719,75.7,68.7,8.4,1.4,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
3,Illinois State,12,6,.667,17,14,.548,67.1,67.9,0.7,1.5,
4,Missouri State,11,7,.611,17,15,.531,70.8,68.2,2.6,0.0,
5,Wichita State,9,9,.500,15,15,.500,72.9,72.2,0.8,0.1,
5,Drake,9,9,.500,14,15,.483,69.2,70.8,-2.2,-0.5,
7,Northern Iowa,8,10,.444,14,15,.483,70.9,73.0,-1.2,0.9,
8,Bradley,5,13,.278,9,20,.310,60.7,64.9,-3.5,0.7,
9,Evansville,4,14,.222,7,21,.250,67.6,76.6,-8.4,0.7,
9,Indiana State,4,14,.222,6,22,.214,61.8,68.0,-4.5,1.7,
