Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Loyola (IL),15,3,.833,32,6,.842,71.6,62.6,10.4,1.8,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion; NCAA FF
2,Southern Illinois,11,7,.611,20,13,.606,69.9,69.1,1.4,0.7,
3,Illinois State,10,8,.556,18,15,.545,71.6,73.3,1.1,3.7,
3,Drake,10,8,.556,17,17,.500,73.7,73.4,-0.5,0.6,
5,Bradley,9,9,.500,20,13,.606,67.4,64.7,2.1,0.4,
6,Indiana State,8,10,.444,13,18,.419,72.5,72.7,1.5,2.4,
7,Missouri State,7,11,.389,18,15,.545,70.1,66.6,3.1,0.5,
7,Evansville,7,11,.389,17,15,.531,65.4,63.9,0.7,1.4,
7,Northern Iowa,7,11,.389,16,16,.500,64.3,62.2,4.0,3.9,
10,Valparaiso,6,12,.333,15,17,.469,70.4,68.2,0.6,0.9,
