Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Creighton,13,5,.722,28,8,.778,74.4,63.2,16.4,5.2,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Wichita State,12,6,.667,30,9,.769,69.7,61.2,14.7,6.1,NCAA Tournament; NCAA FF
3,Northern Iowa,11,7,.611,21,15,.583,66.7,61.9,8.6,5.2,
4,Evansville,10,8,.556,21,15,.583,69.2,65.9,5.3,2.9,
5,Indiana State,9,9,.500,18,15,.545,65.4,65.6,5.1,5.6,
6,Illinois State,8,10,.444,18,15,.545,74.5,68.6,9.6,3.7,
7,Bradley,7,11,.389,18,17,.514,67.7,68.5,1.3,2.0,
7,Drake,7,11,.389,15,17,.469,71.8,72.5,3.4,5.1,
7,Missouri State,7,11,.389,11,22,.333,59.6,64.7,-2.8,4.6,
10,Southern Illinois,6,12,.333,14,17,.452,63.4,65.1,-0.8,2.3,
