Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Michigan,19,1,.950,31,3,.912,86.8,69.2,32.5,14.9,NCAA Tournament; Reg. Season Champion
2,Nebraska,15,5,.750,26,6,.813,77.3,66.2,21.5,10.5,NCAA Tournament
2,Michigan State,15,5,.750,25,7,.781,78.9,68.4,23.4,12.9,NCAA Tournament
2,Illinois,15,5,.750,24,8,.750,84.4,69.8,26.5,11.9,NCAA Tournament
5,Wisconsin,14,6,.700,24,10,.706,83.0,75.9,19.5,12.4,NCAA Tournament
6,Purdue,13,7,.650,27,8,.771,81.7,70.1,25.6,14.1,NCAA Tournament; Conf. Tournament Champion
6,UCLA,13,7,.650,23,11,.676,77.7,71.0,18.3,11.5,NCAA Tournament
8,Ohio State,12,8,.600,21,12,.636,79.8,72.8,19.1,12.1,NCAA Tournament
9,Iowa,10,10,.500,21,12,.636,75.2,66.0,19.0,9.8,NCAA Tournament
10,Indiana,9,11,.450,18,14,.563,78.2,72.2,16.7,10.7,
11,Minnesota,8,12,.400,15,17,.469,70.0,68.5,10.5,9.0,
12,Southern California,7,13,.350,18,14,.563,78.6,77.9,10.6,11.2,
12,Washington,7,13,.350,16,17,.485,77.1,73.6,14.2,10.7,
14,Rutgers,6,14,.300,14,19,.424,70.6,75.1,4.9,9.5,
15,Northwestern,5,15,.250,15,19,.441,73.1,72.0,12.6,11.4,
15,Oregon,5,15,.250,12,20,.375,70.8,73.9,9.0,12.0,
17,Maryland,4,16,.200,12,21,.364,69.7,76.6,4.8,11.7,
18,Penn State,3,17,.150,12,20,.375,73.7,79.3,4.0,9.6,
