Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Illinois,13,3,.813,27,8,.771,77.9,65.9,23.3,11.4,NCAA Tournament; Reg. Season Champion
2,Michigan State,13,3,.813,28,5,.848,77.4,61.8,25.1,9.5,NCAA Tournament; Reg. Season Champion; NCAA FF
3,Indiana,10,6,.625,21,13,.618,70.8,64.3,17.6,11.0,NCAA Tournament
4,Wisconsin,9,7,.563,18,11,.621,59.4,56.6,14.9,12.1,NCAA Tournament
5,Iowa,7,9,.438,23,12,.657,74.1,70.5,14.2,10.7,NCAA Tournament; Conf. Tournament Champion
6,Penn State,7,9,.438,21,12,.636,76.8,74.9,12.4,10.5,NCAA Tournament
7,Purdue,6,10,.375,17,15,.531,74.7,68.9,14.7,9.2,
8,Minnesota,5,11,.313,18,14,.563,72.8,72.2,9.4,9.5,
9,Michigan,4,12,.250,10,18,.357,70.8,78.2,3.2,11.4,
10,Northwestern,3,13,.188,11,19,.367,60.0,64.5,3.4,7.9,
11,Ohio State,11,5,.688,20,11,.645,71.2,63.6,15.7,8.2,NCAA Tournament; *Overall W-L adjusted to 0-0
