Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Michigan State,15,3,.833,31,7,.816,72.0,63.7,17.7,9.4,NCAA Tournament; Reg. Season Champion; NCAA FF
2,Illinois,11,7,.611,24,10,.706,64.8,57.2,14.4,6.7,NCAA Tournament
3,Purdue,11,7,.611,27,10,.730,69.1,59.8,16.4,7.2,NCAA Tournament; Conf. Tournament Champion
4,Wisconsin,10,8,.556,20,13,.606,63.8,59.0,12.4,8.4,NCAA Tournament
5,Ohio State,10,8,.556,22,11,.667,66.8,62.0,12.5,8.2,NCAA Tournament
6,Penn State,10,8,.556,27,11,.711,67.0,62.6,9.5,5.7,
7,Michigan,9,9,.500,21,14,.600,66.9,63.2,11.9,9.7,NCAA Tournament
8,Minnesota,9,9,.500,22,11,.667,66.3,61.6,11.3,7.2,NCAA Tournament
9,Northwestern,8,10,.444,17,14,.548,63.5,60.5,8.6,6.9,
10,Iowa,5,13,.278,15,17,.469,60.2,59.6,6.6,6.8,
11,Indiana,1,17,.056,6,25,.194,60.1,70.6,-2.0,9.0,
