Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Michigan,14,3,.824,23,5,.821,75.8,65.1,22.0,11.2,NCAA Tournament; Reg. Season Champion
2,Illinois,16,4,.800,24,7,.774,80.5,68.6,23.2,11.3,NCAA Tournament; Conf. Tournament Champion
3,Iowa,14,6,.700,22,9,.710,83.7,72.7,21.4,10.4,NCAA Tournament
4,Purdue,13,6,.684,18,10,.643,71.0,66.7,15.5,11.2,NCAA Tournament
5,Ohio State,12,8,.600,21,10,.677,77.2,71.1,18.3,12.2,NCAA Tournament
6,Wisconsin,10,10,.500,18,13,.581,69.9,64.6,17.2,11.9,NCAA Tournament
6,Rutgers,10,10,.500,16,12,.571,69.3,67.6,14.1,12.5,NCAA Tournament
8,Maryland,9,11,.450,17,14,.548,68.9,65.6,13.9,12.0,NCAA Tournament
8,Michigan State,9,11,.450,15,13,.536,69.4,71.1,9.8,11.5,NCAA Tournament
10,Indiana,7,12,.368,12,15,.444,69.7,69.4,12.8,12.5,
10,Penn State,7,12,.368,11,14,.440,72.6,73.0,13.5,13.9,
12,Northwestern,6,13,.316,9,15,.375,70.3,70.0,9.7,11.8,
13,Minnesota,6,14,.300,14,15,.483,72.5,73.2,11.0,11.7,
14,Nebraska,3,16,.158,7,20,.259,70.0,74.2,6.1,12.3,
