Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Purdue,15,5,.750,29,6,.829,72.7,62.7,18.2,8.3,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Indiana,12,8,.600,23,12,.657,74.7,68.7,14.9,8.9,NCAA Tournament
2,Northwestern,12,8,.600,22,12,.647,67.7,62.8,13.7,8.7,NCAA Tournament
4,Michigan State,11,8,.579,21,13,.618,70.9,67.9,14.2,11.2,NCAA Tournament
5,Maryland,11,9,.550,22,13,.629,69.7,63.5,14.6,8.3,NCAA Tournament
5,Illinois,11,9,.550,20,13,.606,74.3,67.2,14.8,7.7,NCAA Tournament
5,Iowa,11,9,.550,19,14,.576,80.1,74.7,14.1,8.7,NCAA Tournament
5,Michigan,11,9,.550,18,16,.529,73.4,69.6,12.4,8.7,
9,Penn State,10,10,.500,23,14,.622,72.2,68.2,13.0,9.0,NCAA Tournament
9,Rutgers,10,10,.500,19,15,.559,68.4,61.1,14.6,7.3,
11,Wisconsin,9,11,.450,20,15,.571,65.3,63.6,11.0,9.3,
11,Nebraska,9,11,.450,16,16,.500,68.0,69.9,7.1,9.0,
13,Ohio State,5,15,.250,16,19,.457,72.5,69.0,13.0,9.4,
14,Minnesota,2,17,.105,9,22,.290,62.9,71.0,-0.3,7.9,
