Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Niagara,13,5,.722,19,14,.576,73.8,72.1,0.6,-1.2,Reg. Season Champion
2,Loyola (MD),12,6,.667,23,12,.657,66.9,63.5,1.3,-2.1,
2,Rider,12,6,.667,19,15,.559,63.7,63.3,-1.2,-1.7,
4,Canisius,11,7,.611,20,14,.588,73.5,70.1,2.4,-1.0,
4,Iona,11,7,.611,20,14,.588,80.4,76.3,4.0,0.0,NCAA Tournament; Conf. Tournament Champion
6,Fairfield,9,9,.500,19,16,.543,60.6,59.2,-0.5,-2.0,
6,Manhattan,9,9,.500,14,18,.438,58.3,59.9,-2.0,-0.4,
8,Marist,6,12,.333,10,21,.323,66.0,70.7,-6.3,-1.6,
9,Siena,4,14,.222,8,24,.250,60.0,68.4,-10.2,-1.9,
10,Saint Peter's,3,15,.167,9,21,.300,59.6,65.7,-9.1,-2.9,
