Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Iona,17,3,.850,26,9,.743,79.5,73.3,3.7,-2.5,Reg. Season Champion
2,Rider,15,5,.750,21,12,.636,65.2,63.7,-1.6,-3.1,
3,Manhattan,13,7,.650,19,14,.576,69.7,67.7,-1.3,-3.3,NCAA Tournament; Conf. Tournament Champion
3,Monmouth,13,7,.650,18,15,.545,64.7,63.9,-2.2,-2.9,
5,Canisius,11,9,.550,18,15,.545,65.7,62.9,0.0,-2.8,
6,Quinnipiac,9,11,.450,15,15,.500,69.7,67.5,-1.5,-3.7,
7,Saint Peter's,8,12,.400,16,18,.471,61.2,60.2,-2.9,-3.9,
8,Siena,7,13,.350,11,20,.355,69.8,73.8,-6.9,-2.9,
8,Niagara,7,13,.350,8,22,.267,64.3,71.8,-9.3,-1.8,
10,Fairfield,5,15,.250,7,24,.226,59.5,65.8,-8.6,-2.3,
10,Marist,5,15,.250,7,25,.219,61.2,68.8,-10.6,-2.9,
