Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Harvard,13,1,.929,27,5,.844,73.2,61.0,10.8,-0.5,NCAA Tournament; Reg. Season Champion
2,Yale,9,5,.643,19,14,.576,66.9,66.1,-1.7,-1.3,
3,Princeton,8,6,.571,21,9,.700,70.6,64.4,3.0,-2.4,
3,Columbia,8,6,.571,21,13,.618,68.0,63.3,2.2,-1.9,
5,Brown,7,7,.500,15,14,.517,71.2,67.3,-1.4,-4.0,
6,Dartmouth,5,9,.357,12,16,.429,68.0,66.6,-4.9,-3.2,
6,Pennsylvania,5,9,.357,8,20,.286,68.3,74.8,-6.6,0.0,
8,Cornell,1,13,.071,2,26,.071,64.1,78.4,-15.6,0.0,
