Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Yale,11,3,.786,23,7,.767,76.3,65.1,6.6,-1.5,Reg. Season Champion
2,Harvard,10,4,.714,21,8,.724,72.9,66.5,3.1,-1.5,
3,Princeton,9,5,.643,14,13,.519,71.5,69.1,-0.8,-1.5,
4,Pennsylvania,8,6,.571,16,11,.593,73.7,70.6,1.1,-0.4,
4,Brown,8,6,.571,15,12,.556,67.0,68.7,-4.4,-1.7,
6,Dartmouth,5,9,.357,12,17,.414,65.3,64.6,-4.2,-3.2,
7,Cornell,4,10,.286,7,20,.259,67.3,70.8,-8.4,-1.9,
8,Columbia,1,13,.071,6,24,.200,66.3,72.7,-10.2,-2.5,
