Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Princeton,12,2,.857,23,6,.793,79.9,69.4,2.9,-4.4,Reg. Season Champion
2,Yale,11,3,.786,19,11,.633,72.3,68.8,0.1,-1.9,NCAA Tournament; Conf. Tournament Champion
3,Pennsylvania,9,5,.643,12,16,.429,72.0,75.5,-3.8,-0.4,
4,Cornell,7,7,.500,15,11,.577,79.2,74.7,-3.3,-3.4,
5,Dartmouth,6,8,.429,9,16,.360,68.4,68.2,-4.0,-2.5,
6,Harvard,5,9,.357,13,13,.500,71.5,69.1,-4.6,-4.1,
6,Brown,5,9,.357,13,16,.448,71.0,69.5,-3.3,-1.8,
8,Columbia,1,13,.071,4,22,.154,67.4,78.8,-17.4,-4.5,
