Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,St. Bonaventure,11,4,.733,15,4,.789,70.3,60.1,15.0,4.8,
2,Virginia Commonwealth,10,4,.714,19,6,.760,72.0,64.8,12.6,5.4,
3,Davidson,7,4,.636,13,8,.619,72.3,63.6,10.7,4.1,
4,Saint Louis,6,4,.600,14,6,.700,75.4,65.0,13.1,2.8,
4,Massachusetts,6,4,.600,8,7,.533,76.7,73.0,6.1,2.3,
6,George Mason,8,6,.571,13,9,.591,71.3,69.9,3.0,1.5,
7,Dayton,9,7,.563,14,9,.609,70.2,67.7,7.6,5.1,
8,Richmond,6,5,.545,13,8,.619,75.0,69.2,9.7,5.7,
9,Duquesne,7,7,.500,9,9,.500,66.9,67.1,3.4,3.6,
10,Rhode Island,7,10,.412,10,15,.400,71.4,71.1,6.2,5.9,
11,George Washington,3,5,.375,5,12,.294,68.1,72.3,-4.6,-0.4,
12,La Salle,6,11,.353,9,16,.360,68.1,73.5,-2.2,4.2,
13,Saint Joseph's,3,9,.250,5,15,.250,72.2,82.6,-3.4,7.0,
14,Fordham,2,11,.154,2,12,.143,51.8,66.6,-10.4,4.4,
