Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Loyola (IL),15,3,.833,23,10,.697,73.1,67.5,6.6,2.4,Reg. Season Champion
1,Richmond,15,3,.833,23,10,.697,71.9,66.3,7.7,2.1,Reg. Season Champion
3,Dayton,14,4,.778,25,8,.758,74.2,66.5,13.5,5.7,NCAA Tournament
4,Massachusetts,11,7,.611,20,11,.645,77.5,70.7,7.6,0.9,
4,Virginia Commonwealth,11,7,.611,24,14,.632,71.0,66.7,8.7,4.4,
6,Duquesne,10,8,.556,25,12,.676,70.6,66.7,7.4,4.7,NCAA Tournament; Conf. Tournament Champion
7,George Mason,9,9,.500,20,12,.625,71.0,65.9,6.4,1.8,
7,St. Bonaventure,9,9,.500,20,13,.606,73.5,68.6,6.8,2.0,
7,Saint Joseph's,9,9,.500,21,14,.600,75.5,70.5,6.6,1.7,
10,La Salle,6,12,.333,16,17,.485,72.7,73.1,-1.6,0.9,
10,Fordham,6,12,.333,13,20,.394,70.5,72.4,-0.5,1.5,
10,Rhode Island,6,12,.333,12,20,.375,72.6,76.3,-2.3,2.9,
13,Davidson,5,13,.278,15,17,.469,70.1,67.9,3.6,3.3,
13,Saint Louis,5,13,.278,13,20,.394,74.9,79.4,-1.6,4.1,
15,George Washington,4,14,.222,15,17,.469,76.8,77.3,-1.0,-0.1,
