Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Xavier,14,2,.875,30,7,.811,75.1,63.4,17.2,5.5,NCAA Tournament; Reg. Season Champion
2,Temple,11,5,.688,21,13,.618,72.3,68.7,8.2,4.6,NCAA Tournament; Conf. Tournament Champion
3,Massachusetts,10,6,.625,25,11,.694,81.5,75.7,9.6,3.8,
4,Saint Joseph's,9,7,.563,21,13,.618,73.1,67.4,9.6,4.0,NCAA Tournament
4,Charlotte,9,7,.563,20,14,.588,69.6,67.4,6.5,4.3,
4,Richmond,9,7,.563,16,15,.516,63.7,66.0,0.2,2.5,
7,Dayton,8,8,.500,23,11,.676,68.1,64.2,8.0,4.1,
7,La Salle,8,8,.500,15,17,.469,75.8,76.2,-0.2,2.1,
9,Rhode Island,7,9,.438,21,12,.636,80.5,74.4,8.4,2.3,
9,Duquesne,7,9,.438,17,13,.567,82.3,74.1,9.0,1.9,
9,Saint Louis,7,9,.438,16,15,.516,60.1,61.6,0.3,3.0,
12,Fordham,6,10,.375,12,17,.414,64.8,67.1,-0.2,4.3,
13,George Washington,5,11,.313,9,17,.346,63.4,68.3,-1.7,3.1,
14,St. Bonaventure,2,14,.125,8,22,.267,66.4,72.4,-5.3,1.1,
