Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Xavier,12,4,.750,27,8,.771,71.7,61.9,14.4,4.6,NCAA Tournament; Reg. Season Champion
2,Dayton,11,5,.688,27,8,.771,66.8,61.4,7.2,1.8,NCAA Tournament
2,Rhode Island,11,5,.688,23,11,.676,79.3,72.6,7.9,1.2,
2,Temple,11,5,.688,22,12,.647,68.6,63.5,9.0,3.9,NCAA Tournament; Conf. Tournament Champion
5,Duquesne,9,7,.563,21,13,.618,78.9,74.7,6.0,2.5,
5,La Salle,9,7,.563,18,13,.581,71.2,68.9,3.4,1.1,
5,Richmond,9,7,.563,20,16,.556,69.9,67.5,2.6,1.1,
5,Saint Joseph's,9,7,.563,17,15,.531,68.3,66.3,4.2,2.2,
9,Saint Louis,8,8,.500,18,14,.563,61.8,60.8,1.0,1.0,
10,Massachusetts,7,9,.438,12,18,.400,71.5,73.7,0.6,3.5,
11,St. Bonaventure,6,10,.375,15,15,.500,70.1,71.2,-2.6,-1.1,
12,Charlotte,5,11,.313,11,20,.355,68.7,70.4,0.8,2.5,
13,George Washington,4,12,.250,10,18,.357,66.2,68.6,-2.1,0.3,
14,Fordham,1,15,.063,3,25,.107,61.4,76.6,-14.1,1.1,
