Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Utah Valley,11,1,.917,19,11,.633,75.9,68.5,-7.8,-10.0,Reg. Season Champion
2,NJIT,9,3,.750,15,15,.500,68.8,68.4,-13.2,-9.6,
3,North Dakota,8,4,.667,19,15,.559,68.2,68.4,-11.8,-8.7,Conf. Tournament Champion
4,South Dakota,7,5,.583,18,15,.545,79.8,76.0,-9.7,-10.5,
5,Chicago State,3,9,.250,6,26,.188,66.5,86.6,-27.7,-4.9,
6,Texas-Rio Grande Valley,2,10,.167,6,25,.194,68.2,76.0,-16.6,-6.4,
6,Houston Baptist,2,10,.167,5,26,.161,69.0,78.4,-18.4,-8.7,
