Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Mississippi Valley State,13,5,.722,18,16,.529,61.1,62.7,-13.1,-10.9,Reg. Season Champion
2,Jackson State,12,6,.667,21,14,.600,71.1,73.5,-12.3,-9.9,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
3,Grambling,10,8,.556,12,14,.462,64.2,70.2,-20.0,-13.3,
4,Alcorn State,10,8,.556,11,19,.367,67.1,75.5,-22.5,-13.2,
5,Texas Southern,9,9,.500,14,17,.452,65.1,71.2,-19.6,-11.7,
6,Arkansas-Pine Bluff,9,9,.500,12,19,.387,60.1,65.2,-17.2,-10.9,
7,Southern,9,9,.500,10,21,.323,59.3,67.0,-17.7,-10.0,
8,Alabama State,8,10,.444,10,20,.333,60.9,66.9,-17.9,-11.5,
9,Prairie View,6,12,.333,8,22,.267,60.0,71.6,-23.7,-10.4,
10,Alabama A&M,4,14,.222,10,20,.333,61.9,68.4,-23.5,-12.4,
