Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Texas Southern,16,2,.889,18,15,.545,72.8,70.5,-4.6,-6.9,Reg. Season Champion
2,Alcorn State,13,5,.722,15,15,.500,67.1,72.1,-16.0,-9.9,
3,Jackson State,12,6,.667,20,16,.556,68.2,65.3,-8.7,-9.5,
4,Southern,11,7,.611,22,13,.629,72.4,68.7,-7.7,-9.4,NCAA Tournament; Conf. Tournament Champion
5,Alabama State,9,9,.500,14,17,.452,71.5,74.5,-13.1,-9.3,
6,Prairie View,7,11,.389,7,24,.226,60.4,71.0,-17.4,-6.8,
7,Alabama A&M,6,12,.333,11,18,.379,68.1,70.4,-13.5,-10.8,
7,Arkansas-Pine Bluff,6,12,.333,8,25,.242,56.6,70.4,-19.3,-5.5,
7,Mississippi Valley State,6,12,.333,8,27,.229,65.5,77.3,-19.9,-8.1,
10,Grambling,4,14,.222,7,24,.226,62.1,68.1,-19.6,-8.5,
