Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Grambling,13,5,.722,17,14,.548,72.8,74.9,-13.0,-10.3,Reg. Season Champion
2,Prairie View,12,6,.667,16,18,.471,75.3,76.7,-10.1,-7.7,
2,Texas Southern,12,6,.667,16,20,.444,77.4,79.4,-7.5,-5.5,NCAA Tournament; Conf. Tournament Champion
2,Arkansas-Pine Bluff,12,6,.667,14,21,.400,65.9,71.4,-14.8,-9.4,
5,Southern,10,8,.556,15,18,.455,69.1,71.8,-14.5,-9.6,
6,Jackson State,9,9,.500,12,20,.375,62.2,67.5,-17.7,-10.5,
7,Alabama State,8,10,.444,8,23,.258,68.7,78.6,-18.6,-8.6,
8,Alcorn State,7,11,.389,11,21,.344,70.1,74.6,-18.1,-8.6,
9,Mississippi Valley State,4,14,.222,4,28,.125,64.8,78.1,-21.4,-8.1,
10,Alabama A&M,3,15,.167,3,28,.097,60.4,76.4,-24.0,-8.0,
