Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Texas Southern,16,2,.889,23,12,.657,74.1,72.7,-6.4,-7.8,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Alcorn State,13,5,.722,18,14,.563,69.4,68.0,-12.3,-10.9,
3,Grambling,10,8,.556,16,17,.485,71.5,73.1,-17.3,-11.9,
3,Southern,10,8,.556,15,18,.455,71.5,72.8,-14.5,-11.7,
3,Jackson State,10,8,.556,14,18,.438,64.6,66.9,-15.4,-11.6,
3,Prairie View,10,8,.556,13,20,.394,69.0,73.3,-14.5,-8.5,
7,Mississippi Valley State,7,11,.389,7,25,.219,69.8,83.3,-20.5,-7.1,
8,Alabama State,6,12,.333,8,23,.258,65.9,74.4,-19.7,-10.7,
8,Arkansas-Pine Bluff,6,12,.333,7,25,.219,61.8,72.5,-22.8,-10.3,
10,Alabama A&M,2,16,.111,2,27,.069,61.9,77.8,-27.0,-11.1,
