Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,South Dakota,12,4,.750,22,12,.647,77.6,73.9,-0.4,-2.1,Reg. Season Champion
2,North Dakota State,11,5,.688,19,11,.633,74.8,71.5,-1.3,-2.6,
3,Omaha,9,7,.563,18,14,.563,83.9,83.5,-2.2,-1.1,
4,Purdue-Fort Wayne,8,8,.500,20,13,.606,86.9,78.8,0.4,-3.2,
4,Denver,8,8,.500,16,14,.533,75.8,74.6,-3.0,-4.2,
4,South Dakota State,8,8,.500,18,17,.514,76.7,77.1,-2.3,-0.7,NCAA Tournament; Conf. Tournament Champion
7,IUPUI,7,9,.438,14,18,.438,78.1,78.7,-4.3,-1.6,
8,Western Illinois,5,11,.313,8,20,.286,71.9,76.8,-11.0,-2.4,
9,Oral Roberts,4,12,.250,8,22,.267,75.1,79.9,-5.5,1.2,
