Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Drexel,16,2,.889,29,7,.806,65.3,56.1,7.4,-1.8,Reg. Season Champion
2,Virginia Commonwealth,15,3,.833,29,7,.806,68.0,59.8,8.8,0.6,NCAA Tournament; Conf. Tournament Champion
3,George Mason,14,4,.778,24,9,.727,70.4,64.9,3.8,-1.7,
4,Old Dominion,13,5,.722,22,14,.611,65.8,62.1,4.1,0.4,
5,Delaware,12,6,.667,18,14,.563,68.9,68.4,-1.6,-2.2,
6,Georgia State,11,7,.611,22,12,.647,67.6,58.9,5.7,-3.0,
7,Northeastern,9,9,.500,14,17,.452,62.6,65.5,-3.3,-0.4,
8,James Madison,5,13,.278,12,20,.375,66.1,69.8,-5.9,-2.1,
8,North Carolina-Wilmington,5,13,.278,10,21,.323,64.9,70.6,-5.5,0.2,
10,William & Mary,4,14,.222,6,26,.188,60.3,69.4,-10.8,-0.7,
11,Hofstra,3,15,.167,10,22,.313,65.3,67.2,-3.0,-1.1,
12,Towson,1,17,.056,1,31,.031,51.5,69.7,-16.7,1.5,
