Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Vermont,13,3,.813,21,8,.724,75.4,68.3,-3.7,-10.8,Reg. Season Champion
2,Boston University,13,3,.813,22,10,.688,67.1,64.0,-4.7,-7.8,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
3,Hartford,10,6,.625,14,18,.438,60.9,65.5,-12.8,-8.2,
4,New Hampshire,8,8,.500,11,17,.393,69.1,74.5,-14.6,-7.3,
5,Maine,7,9,.438,12,18,.400,63.6,66.6,-12.9,-9.5,
6,Binghamton,6,10,.375,9,19,.321,64.7,69.1,-13.9,-9.4,
7,Albany (NY),5,11,.313,8,20,.286,56.9,65.0,-17.0,-8.8,
8,Northeastern,5,11,.313,7,21,.250,71.0,75.1,-12.4,-8.3,
9,Stony Brook,5,11,.313,6,22,.214,60.9,71.1,-18.2,-8.0,
