Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Vermont,15,1,.938,22,11,.667,70.7,60.6,4.5,-4.6,Reg. Season Champion
2,Stony Brook,13,3,.813,23,11,.676,71.4,66.3,-1.7,-6.5,
3,Hartford,10,6,.625,17,16,.515,65.5,66.0,-6.6,-6.2,
4,Albany (NY),9,7,.563,19,15,.559,65.9,63.9,-3.3,-5.2,NCAA Tournament; Conf. Tournament Champion
5,Massachusetts-Lowell,8,8,.500,10,18,.357,61.4,69.2,-13.7,-4.5,
6,Maryland-Baltimore County,5,11,.313,9,21,.300,65.6,72.8,-14.2,-6.6,
7,Binghamton,4,12,.250,7,23,.233,61.3,71.3,-16.2,-6.2,
7,Maine,4,12,.250,6,23,.207,72.1,82.9,-17.6,-4.7,
7,New Hampshire,4,12,.250,6,24,.200,57.8,64.8,-14.0,-5.9,
