Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Southeastern Louisiana,11,5,.688,20,9,.690,73.5,68.3,-5.1,-8.0,Reg. Season Champion
1,Texas-Arlington,11,5,.688,17,12,.586,72.3,70.2,-6.1,-6.5,Reg. Season Champion
1,Texas-San Antonio,11,5,.688,19,14,.576,72.7,71.7,-7.2,-6.1,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
4,Stephen F. Austin,10,6,.625,21,9,.700,71.3,60.7,-2.1,-9.3,
5,Sam Houston State,8,8,.500,13,15,.464,75.0,76.2,-12.5,-6.8,
5,Texas State,8,8,.500,13,15,.464,69.0,69.0,-9.2,-7.0,
5,Northwestern State,8,8,.500,11,17,.393,74.2,76.8,-9.9,-5.2,
5,Louisiana-Monroe,8,8,.500,12,19,.387,68.3,72.3,-11.6,-4.0,
9,McNeese State,7,9,.438,11,16,.407,74.1,75.1,-7.9,-4.7,
10,Lamar,5,11,.313,11,18,.379,79.1,79.8,-11.2,-6.2,
11,Nicholls State,1,15,.063,6,21,.222,65.7,75.6,-20.5,-6.2,
