Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,McNeese State,17,3,.850,22,9,.710,83.2,74.5,-1.4,-8.4,Reg. Season Champion
2,Nicholls State,12,8,.600,14,14,.500,68.5,70.9,-12.9,-8.7,
2,Texas-San Antonio,12,8,.600,14,15,.483,73.9,75.2,-9.3,-7.8,
4,Northwestern State,11,9,.550,19,13,.594,71.6,74.9,-11.1,-7.8,NCAA Tournament; Conf. Tournament Champion
4,Sam Houston State,11,9,.550,16,13,.552,76.7,73.0,-8.2,-9.2,
4,Texas-Arlington,11,9,.550,13,15,.464,73.2,76.0,-12.5,-8.9,
7,Texas State,10,10,.500,13,15,.464,70.1,71.8,-13.6,-9.0,
8,Louisiana-Monroe,8,12,.400,11,17,.393,72.3,76.8,-14.1,-7.0,
9,Lamar,7,13,.350,9,18,.333,62.8,69.4,-16.8,-8.9,
10,Stephen F. Austin,6,14,.300,9,17,.346,59.7,61.3,-13.7,-9.7,
11,Southeastern Louisiana,5,15,.250,8,21,.276,57.7,63.2,-15.4,-8.6,
