Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,McNeese State,17,1,.944,30,4,.882,80.0,62.2,6.4,-6.8,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Texas A&M-Corpus Christi,14,4,.778,21,12,.636,75.2,66.7,-4.4,-7.2,
3,Nicholls State,13,5,.722,20,14,.588,73.9,73.9,-7.1,-5.4,
4,Lamar,12,6,.667,19,14,.576,77.8,72.9,-5.5,-8.3,
5,Southeastern Louisiana,10,8,.556,15,17,.469,69.0,71.0,-11.3,-6.1,
6,Northwestern State,7,11,.389,9,23,.281,70.5,75.9,-14.4,-6.3,
7,East Texas A&M,6,12,.333,13,20,.394,71.5,74.6,-14.5,-5.2,
8,New Orleans,4,14,.222,10,23,.303,73.5,79.5,-16.8,-5.9,
8,Houston Christian,4,14,.222,6,23,.207,71.5,83.4,-19.4,-3.9,
10,Incarnate Word,3,15,.167,8,23,.258,72.3,78.6,-16.4,-7.9,
