Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Nicholls State,14,2,.875,17,6,.739,79.4,72.9,-4.5,-9.4,
2,Abilene Christian,13,2,.867,21,4,.840,77.0,60.7,5.2,-8.1,
3,Stephen F. Austin,13,3,.813,16,5,.762,80.3,70.7,-1.7,-8.5,
3,Sam Houston State,13,3,.813,19,8,.704,80.0,70.3,-2.7,-4.4,
5,Northwestern State,9,7,.563,10,17,.370,72.1,79.4,-13.4,-4.5,
6,New Orleans,8,7,.533,9,14,.391,75.7,76.7,-10.9,-9.0,
7,Lamar,7,10,.412,8,17,.320,65.6,72.5,-13.5,-6.7,
8,Incarnate Word,5,9,.357,8,14,.364,68.0,71.7,-16.1,-8.5,
9,Southeastern Louisiana,5,11,.313,8,17,.320,68.5,77.6,-16.8,-7.7,
10,McNeese State,4,11,.267,10,14,.417,80.3,71.8,-18.1,-11.2,
10,Houston Baptist,4,11,.267,6,18,.250,71.8,81.0,-16.4,-5.4,
12,Central Arkansas,4,12,.250,5,19,.208,70.9,80.5,-14.6,-1.8,
13,Texas A&M-Corpus Christi,2,13,.133,5,19,.208,64.8,71.5,-16.7,-6.0,
