Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Southeastern Louisiana,13,3,.813,24,9,.727,63.2,55.8,-0.9,-5.2,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
1,Northwestern State,13,3,.813,21,12,.636,74.7,70.2,-1.7,-2.5,Reg. Season Champion
3,Sam Houston State,11,5,.688,18,12,.600,73.7,67.3,-2.1,-3.9,
4,Texas-San Antonio,10,6,.625,15,13,.536,75.9,73.8,-4.4,-3.9,
5,Lamar,9,7,.563,18,11,.621,80.6,74.7,-2.2,-4.4,
6,Texas State,8,8,.500,14,14,.500,68.4,69.1,-9.7,-5.5,
6,McNeese State,8,8,.500,13,15,.464,74.6,73.9,-8.4,-4.3,
8,Texas-Arlington,7,9,.438,13,15,.464,70.5,73.3,-9.4,-4.2,
9,Stephen F. Austin,6,10,.375,12,15,.444,64.9,62.1,-10.1,-7.5,
10,Louisiana-Monroe,2,14,.125,8,19,.296,64.9,70.2,-13.5,-4.8,
11,Nicholls State,1,15,.063,6,21,.222,71.7,78.5,-16.7,-5.6,
