Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Houston,13,5,.722,23,8,.742,72.3,62.1,16.5,6.3,Reg. Season Champion
1,Tulsa,13,5,.722,21,10,.677,67.8,63.5,7.9,3.6,Reg. Season Champion
1,Cincinnati,13,5,.722,20,10,.667,72.7,67.1,12.3,6.7,Reg. Season Champion
4,Wichita State,11,7,.611,23,8,.742,71.8,63.8,13.7,5.6,
5,Memphis,10,8,.556,21,10,.677,72.0,64.9,12.2,5.1,
5,Connecticut,10,8,.556,19,12,.613,72.8,67.0,11.2,5.3,
7,Southern Methodist,9,9,.500,19,11,.633,72.9,68.5,8.0,3.5,
8,Central Florida,7,11,.389,16,14,.533,68.9,67.9,5.1,4.1,
8,South Florida,7,11,.389,14,17,.452,62.7,62.7,5.1,5.2,
10,Temple,6,12,.333,14,17,.452,68.3,67.9,6.6,6.2,
11,East Carolina,5,13,.278,11,20,.355,68.1,72.2,-2.3,1.8,
12,Tulane,4,14,.222,12,18,.400,68.3,70.9,0.9,3.5,
