Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Tennessee Tech,12,4,.750,18,11,.621,74.1,68.8,-2.9,-5.0,Reg. Season Champion
2,Eastern Kentucky,11,5,.688,22,9,.710,72.8,67.0,-2.7,-5.2,NCAA Tournament; Conf. Tournament Champion
3,Murray State,11,5,.688,17,11,.607,71.3,65.8,0.3,-3.5,
4,Samford,10,6,.625,15,13,.536,64.4,62.1,-5.0,-5.4,
5,Austin Peay,9,7,.563,13,19,.406,65.3,67.1,-3.8,-2.0,
6,Southeast Missouri State,9,7,.563,15,14,.517,70.4,68.0,-3.0,-3.8,
7,Tennessee State,9,7,.563,14,17,.452,75.4,78.1,-4.5,-1.3,
8,Eastern Illinois,7,9,.438,12,16,.429,68.4,72.0,-7.7,-3.1,
9,Morehead State,5,11,.313,11,16,.407,63.2,69.8,-14.4,-4.5,
10,Tennessee-Martin,3,13,.188,6,21,.222,67.2,76.5,-15.3,-3.4,
11,Jacksonville State,2,14,.125,7,22,.241,69.4,75.1,-12.8,-4.9,
