Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Merrimack,14,4,.778,20,11,.645,62.8,60.2,-6.9,-6.5,Reg. Season Champion
2,Saint Francis (PA),13,5,.722,22,10,.688,77.7,71.8,-2.1,-6.5,
2,Robert Morris,13,5,.722,20,14,.588,69.8,67.1,-4.7,-6.3,Conf. Tournament Champion
4,Sacred Heart,12,6,.667,20,13,.606,73.3,69.4,-4.7,-7.4,
5,Long Island University,9,9,.500,15,18,.455,75.9,76.8,-8.4,-6.2,
5,Fairleigh Dickinson,9,9,.500,11,19,.367,72.2,74.5,-9.9,-5.9,
7,Bryant,7,11,.389,15,17,.469,71.0,69.5,-6.7,-6.7,
7,St. Francis (NY),7,11,.389,13,18,.419,69.9,71.6,-11.3,-7.4,
7,Mount St. Mary's,7,11,.389,11,21,.344,64.2,66.6,-9.6,-6.5,
10,Wagner,5,13,.278,8,21,.276,68.3,76.2,-14.8,-5.6,
11,Central Connecticut State,3,15,.167,4,27,.129,63.2,77.3,-20.3,-4.6,
