Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Oral Roberts,13,3,.813,25,8,.758,77.3,67.6,5.2,-2.1,Reg. Season Champion
2,Missouri-Kansas City,12,4,.750,16,12,.571,73.6,72.3,-3.3,-2.7,
3,Valparaiso,10,6,.625,15,16,.484,70.3,73.1,-3.3,-0.2,
4,IUPUI,9,7,.563,16,13,.552,71.3,68.7,-0.5,-2.1,
5,Western Illinois,7,9,.438,11,17,.393,67.1,68.6,-5.8,-1.6,
6,Chicago State,7,9,.438,9,19,.321,64.6,70.7,-7.4,-1.3,
7,Oakland,7,9,.438,13,19,.406,70.9,73.5,-2.7,0.9,NCAA Tournament; Conf. Tournament Champion
8,Southern Utah,6,10,.375,13,15,.464,69.8,73.1,-9.3,-4.1,
9,Centenary (LA),1,15,.063,3,24,.111,64.2,77.9,-16.8,-1.8,
