Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Oral Roberts,12,2,.857,23,11,.676,71.8,64.9,4.5,-1.0,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Oakland,10,4,.714,19,14,.576,69.7,67.8,0.3,-0.4,
3,Valparaiso,9,5,.643,16,15,.516,66.3,65.6,-1.2,-1.3,
4,IUPUI,7,7,.500,15,15,.500,68.0,67.5,-3.7,-3.4,
5,Southern Utah,6,8,.429,16,14,.533,67.1,65.8,-4.3,-4.4,
6,Missouri-Kansas City,6,8,.429,12,20,.375,71.6,74.9,-6.3,-1.8,
7,Western Illinois,3,11,.214,7,23,.233,62.4,70.5,-15.0,-4.9,
8,Centenary (LA),3,11,.214,10,21,.323,68.5,75.1,-9.2,-2.6,
