Rk,School,W,L,W-L%,W,L,W-L%,Own,Opp,SRS,SOS,Notes
1,Valparaiso,12,2,.857,25,8,.758,77.7,66.1,9.4,-1.2,NCAA Tournament; Reg. Season Champion; Conf. Tournament Champion
2,Oral Roberts,10,4,.714,17,14,.548,76.1,70.1,3.1,-3.3,
3,Oakland,10,4,.714,17,13,.567,75.5,74.0,0.5,-0.6,
4,Southern Utah,8,6,.571,11,16,.407,64.7,66.7,-4.7,-1.4,
5,Missouri-Kansas City,7,7,.500,18,11,.621,63.9,61.9,-0.8,-1.8,
6,IUPUI,6,8,.429,15,15,.500,75.2,74.3,-2.1,-0.3,
7,Western Illinois,3,11,.214,12,16,.429,73.6,74.5,-7.5,-3.1,
8,Chicago State,0,14,.000,2,26,.071,63.1,81.3,-20.2,0.5,
